post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l,"Que si que no Isaac ya cumplió ,, gracias , por ser un presidente, digno de Naucalpan y su gente , lo apoyaremos  , así como usted lo ha hecho,, con nosotros.  Bendiciones 👍",Herikai Miran,2026-04-15T04:30:11.000Z,3,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l?comment_id=954864807191249
https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l,Gracias sr presidente las despensas están muy buenas,Isabel Ortiz,2026-04-15T03:48:58.000Z,2,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l?comment_id=951287607307013
https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l,Con todo trabajando!! El cambio se nota desde que entro Morena!!,Miguel Puga,2026-04-15T03:09:58.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02JxyzUJkwsuadapdtQ7CErarggXLoJ58gdUfEtVyQH64EnBnss5hR2awjFRw4V3e9l?comment_id=973867788929580
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl,"Gran iniciativa, es necesario realizar un registro previo?",Valentina Martinez,2026-04-15T04:58:52.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl?comment_id=26003298072704975
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl,"Felicidades por esta iniciativa! Una alimentación basada en plantas es más saludable  y sostenible para el planeta y lo mejor de todo: es libre de crueldad animal.
Es una alimentación justa y ética 
Recordemos que el consumo de carne y lácteos nos está llevando a una crisis hídrica, sin precedentes.",Ani Ovies,2026-04-15T02:50:25.000Z,2,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl?comment_id=773396262520561
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl,Que costo tiene?,Maria Villeda Lucrecio,2026-04-14T23:36:55.000Z,2,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl?comment_id=1379092820646955
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl,"🥗 Interesante taller, gracias por compartir",Diana Clouseau,2026-04-14T18:20:47.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02CwjHhQknnwj1kEMG94oNakZ1oFpvrVhmGk6zZuts8WFGV42xxBfp6VyBsVdBXVWhl?comment_id=26331612653199877
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,"Gracias por su visita , el porvenir lo apoya!",Isabelly De Correa,2026-04-15T16:32:21.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=2153393628833165
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,Execelente,Silvia Picazo,2026-04-15T02:24:59.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=1844980036168821
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,"Estimado Licenciado Montoya es un gran placer para mi reconocer la gran labor que ha realizado por nuestro municipio Naucalpan con gran interés y entrega a este, retomando lo olvidado por tantos años. 
Quisiera que esto también sucediera aquí en mi zona Lomas de San Mateo en específico la glorieta que se encuentra ubicada en Piñón esquina ahuehuetes en la cual fueron arrancados los letreros de vuelta prohibida a la izquierda por personal de Servicios públicos en otro momento, lo que representa un grave riesgo debido a que los vehículos se encuentran de frente causando conflictos y hasta amenazas con arma para que los dejen pasar lo peor es que hoy por hoy hasta las patrullas lo hacen ( el darse vuelta prohibida) , cabe mencionar que esto ya fue expuesto al Sr Gerardo de Oasis VI  en noviembre en la visita realizada a esta zona por el conflicto de Sec. Leandro Valle e inclusive le entregue fotos de lo que se requería acompañándome el mismo a esta zona y hasta ahora no hay respuesta ni de los letreros y valizamiento para zona peatonal escolar ahí mismo y marcar flechas de sentido de la calle y que decir de los topes que no identifican y los autos y camionetas vuelan. Ojalá al carrusel que ahora se dice modo en que se labora no se le muera algún caballito. Confío en su gran sentido de responsabilidad para la solución a este grave problema. Agradezco de antemano su valioso apoyo e intervención.",Lourdes Centeno,2026-04-14T22:12:43.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=1201562405233299
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,Loma Colorada 🎉🎉🎉🎉🎉,Nitza  Gonzalez,2026-04-14T21:01:32.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=978570891330894
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,#Naucalpan4T,Christian Mendoza Navarro,2026-04-14T20:02:56.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=947209188033950
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl,👏🏻👏🏻👏🏻,Yesica Mendoza,2026-04-14T18:58:54.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0kwY9jLE6AqBicefgkYQ8sTYC98oJNJe8325Hd5hncrquMzsNRm1QqoJEbLvT2J8Fl?comment_id=812309318598863
https://www.facebook.com/reel/1462129532364606/,#Naucalpan4T,Luis Gaytan,2026-04-26T23:31:20.000Z,0,False,https://www.facebook.com/reel/1462129532364606/?comment_id=1649818822723969
https://www.facebook.com/reel/1462129532364606/,👏🏻👏🏻👏🏻,Yesica Mendoza,2026-04-15T01:55:27.000Z,0,False,https://www.facebook.com/reel/1462129532364606/?comment_id=971023162126429
https://www.facebook.com/reel/1462129532364606/,Excelente trabajo,Luzma Gonzalez,2026-04-15T01:14:07.000Z,0,False,https://www.facebook.com/reel/1462129532364606/?comment_id=26382626954735375
https://www.facebook.com/reel/1462129532364606/,Con la instrucción del Presidente servicios públicos atiende a la ciudadania,Adrian Santiago,2026-04-15T01:12:53.000Z,0,False,https://www.facebook.com/reel/1462129532364606/?comment_id=1477970427333202
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,Gracias Delfina Gómez Álvarez,Maria Magdalena Schwarz Ostos,2026-04-16T22:31:38.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=1661814271538034
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,👏🏼👏🏼👏🏼,Helena Brito,2026-04-15T23:24:06.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=1271180478418338
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,"¡Vialidades dignas en Naucalpan!
👏🏼 Ciudad Naucalpan / Gobierno Municipal 2025-2027. Gobierno del Estado de México 👏🏼",Bannezita Ho,2026-04-15T14:33:38.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=846134397788867
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,Muy bien que nos cuesta reconocer a quien trabaja por la comunidad sin distinción de colores,Miguel Angel TF,2026-04-15T01:20:37.000Z,2,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=1254490913560014
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,Excelente trabajo 🫰🏻,Are Mendoza,2026-04-14T16:56:31.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=4227940640869207
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,Excelente trabajo señor presidente,Rafael González,2026-04-14T04:10:04.000Z,13,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=925277796780434
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl,Muy bien. Ya le hacía falta,Melissa Cruz,2026-04-14T03:32:59.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0qVPYayfb7PBZcNvmNozK2YMRahS6QSXpuWFhrgjgKenSw7q5P3f5dpjtSguVuMcJl?comment_id=2645885665781800
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,"Q.E.P.D.

Pronta resignación para las familias de los deudos.",JAn FraGo,2026-04-16T03:50:11.000Z,2,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=2434980130245716
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,"Descansen en paz , abrazo solidario a su familia y seres queridos .!!",Macrina Mata,2026-04-15T20:57:33.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=1437846354212012
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,QEPD Condolencias para su familia,Magdalena FJ,2026-04-15T20:21:59.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=2089140954992286
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Descansen  en Paz estas persona que solo cumplían con du trabajo.y que se haga  justicia,Patricia Chacón,2026-04-15T19:10:50.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=959177450135718
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Lamentable el echo que dios  los.guarde,Natanael Markez,2026-04-15T17:27:02.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=876759268759976
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Descansen en paz!!! Y pronto resignación para los familiares,Jesus Bernardo Becerra Gutierrez,2026-04-15T17:17:00.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=921745070665298
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Nos unimos a la pena que embarga a los familiares de los trabajadores que desafortunadamente perdieron la vida trabajando,Andrès Becerril Dìaz,2026-04-15T17:04:37.000Z,4,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=1588567975557811
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Dios le de la fortaleza amen 🙏🙏🙏,Karla Sanchez,2026-04-15T12:37:33.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=1475519170736533
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l,Nuestras mas cinceras condolencias para la familia un fuerte abrazo para sus mamis q es u. Dolor grande q solo dios les dara fortaleza q descansen en paz,Elvira Amacende,2026-04-15T05:28:53.000Z,4,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0x7Usum4xBmv4uPEwDddRYiHpaKcvmhMrRwVHfiz3c1xJKdhbHz65VPKUAWoHG5A9l?comment_id=917422894445246
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,"Se les olvidó el alcantarillado, cortaron el aforo vehicular por ya más de 3 meses y ayer fue un caos vial. Y luego volverán a cortarlo porque se les olvidó el alcantarillado. Planifiquen sus proyectos.",Martha López,2026-04-21T07:20:59.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=2102614477263071
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,"Gracias por todo su apoyo, Soy de Tlalnepantla pero esa obra nos beneficia a todos, ya que nos hizo más fácil el poder llegar a nuestros trabajos y casa con mayor fluidez y aminora el tiempo a todos los que vamos y venimos diario a Naucalpan. Trabajo en la zona industrial de Naucalpan ahí también estaría muy bien que considerará la repavimentación de las calles ya que aún se encuentra en muy malas condiciones y llegar acuerdos con las empresas también para beneficio de los que trabajamos por ahí.Mil gracias por todo.",Telly Pérez Navarro,2026-04-20T17:33:37.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=1510611637433742
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,Gracias,Olivia Ortiz,2026-04-20T17:24:29.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=2323643511447281
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,Concreto  solo en un tramo de periférico a eso le llaman histórico 😂😂😂😂,Aldo Campos,2026-04-20T17:15:23.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=2105557506892102
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,"Agradecemos el beneficio a nuestras peticiones, de nuestra vía más transita y el apoyo brindado felicidades 🙋‍♀️",Alicia Prida Gutierrez,2026-04-20T16:52:20.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=933421506154160
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,Nunca antes en 60 años se reparó de esta manera  felicidades 👏 presidente Isaac Montoya es un beneficio para todos,Dante Walls,2026-04-20T16:42:55.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=3315952908563978
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,"Gran avance en una obra clave para la movilidad. #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-04-17T05:35:32.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=1217890620224361
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,Nuestro presidente siempre trabajando por el bien de todas y todos los naucalpenses,Amy Godoy,2026-04-16T17:00:02.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=976620424943490
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,"Excelente Presidente Isaac Montoya ahora si se ven resultados,  eres único ya hacia falta un Presidente como tú.  Felicidades",Tere Soto,2026-04-16T07:20:26.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=782440271391939
https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl,Con echos no palabras felicidades,Hernandez Israel,2026-04-16T01:46:24.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0wxCVomZD7XGhW7bLbYSymygRr26Pr64XPzeAVuAzgfvAMrU3T8ebE9993EfFTn5Nl?comment_id=1668963547476239
https://www.facebook.com/reel/809207541828588/,Lo felicito x la gran transformación que está teniendo naucalpan y me da gusto ver los cambios para nuestras entidades muchas gracias ☺️,Paty De Paz,2026-05-13T04:11:24.000Z,0,False,https://www.facebook.com/reel/809207541828588/?comment_id=4419933711667044
