post_url,comentario_texto,autor,fecha_comentario,likes_comentario,es_respuesta,url_comentario
https://www.facebook.com/isaacmontoya24/posts/pfbid02RcH11KTqAYc9jXB1BRWiTsQHoGMNcR5sKZCH6KWnGnC7ikpAR177h8y1j6abkbdql,Chistosos los gorditos jsja,Jaime Alvarez Paczka,2026-05-04T01:01:55.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02RcH11KTqAYc9jXB1BRWiTsQHoGMNcR5sKZCH6KWnGnC7ikpAR177h8y1j6abkbdql?comment_id=807275718819435
https://www.facebook.com/isaacmontoya24/posts/pfbid02RcH11KTqAYc9jXB1BRWiTsQHoGMNcR5sKZCH6KWnGnC7ikpAR177h8y1j6abkbdql,"Que vengan más logros y bienestar para el país #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:51:02.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02RcH11KTqAYc9jXB1BRWiTsQHoGMNcR5sKZCH6KWnGnC7ikpAR177h8y1j6abkbdql?comment_id=1295859175240831
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0XhnpcaSTjH3iRKFfTDpoD8RNHfM57Ttx5CsuTThnhhxQoE5w4sbxNuVhe2P8rEqul,Felicitaciones al Biólogo Genaro Setas Interlomas  y al gobierno Naucalpense por emprender estas acciones en favor de la ciudadanía.,Verónica Cruz Lara,2026-04-30T15:41:53.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0XhnpcaSTjH3iRKFfTDpoD8RNHfM57Ttx5CsuTThnhhxQoE5w4sbxNuVhe2P8rEqul?comment_id=1249586703923762
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,"Ellos también nos apoyan mucho 👏🐶

#R6 
#SeguiremosHaciendoHistoria",Rolando Mejia,2026-05-05T21:21:36.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=1346816973958127
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,"❤️🐕‍🦺🦮✨
#R6
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-05-05T03:31:54.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=1273608838174367
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,"Reconocimiento a estos grandes compañeros que cambian vidas #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:51:47.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=978357458480888
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,"Isaac Montoya
Totalmente cierto.",Perla Habibi,2026-04-30T05:36:53.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=938427018808849
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,"Gordo hijo de pvt4, tus mmds que haces en el campo río hondo solo para los pndjs que viven en esos edificios",Fernando Hernández,2026-04-29T22:09:41.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=1906298323340545
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,Son lo máximo 🤗,Luna Amador,2026-04-29T21:22:17.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=1310939007634449
https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul,Son los ángeles más hermosos.,Perla Habibi,2026-04-29T19:17:51.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02Yz41TAm3b5B1DketLkyfMN9VHRp7tGAhyEYRWxAZwQTDGsN5WZrM7UgbiLo1JS2ul?comment_id=1198145052289128
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,💜💜💜💜💜💜💜,Mi Ahuatzin Aidee,2026-04-29T22:14:18.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=997637709498613
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,Que costo tiene,Ines Vega,2026-04-29T20:25:30.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=2063664534190922
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,💜👏💜🤟💜🫰💜,Iliana Copto,2026-04-29T20:14:34.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=938603905614199
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,Dónde imparten las clases,Paola Pantoja Peñalosa,2026-04-29T19:18:40.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=1931855891550213
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,❤️❤️❤️,Lucero Acuña,2026-04-29T19:12:30.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=1653079865593698
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l,¿Cómo se puede enterar uno de las convocatorias para los talleres?,Malena Barron,2026-04-29T19:03:01.000Z,2,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0EWvPorrmQwFY4BGGn45euHw1BtsXUWVBVbysnM7Xuv7Mhhz1rggVgXRkmEU4owK1l?comment_id=1669585047799111
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02hdmG4E1gX5stWhD1eWRpKjqFFM2LYiKSLKQu3dpWb1dDSVizGK5Zs4hwik4epbXPl,"Buen día, que vacunas son las que estarán colocando?",GC Shany,2026-04-29T15:14:01.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid02hdmG4E1gX5stWhD1eWRpKjqFFM2LYiKSLKQu3dpWb1dDSVizGK5Zs4hwik4epbXPl?comment_id=1535574874568676
https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl,"#R6 
#SeguiremosHaciendoHistoria",Rolando Mejia,2026-05-05T21:21:53.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl?comment_id=28050175871249005
https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl,"✨💃❤️💯
#R6
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-05-05T03:32:36.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl?comment_id=2409037626267907
https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl,"La danza une corazones y culturas #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:52:37.000Z,1,False,https://www.facebook.com/isaacmontoya24/posts/pfbid0nJVmVru9P3ufr6XGyMYxvxndyxgk2LfUa3S3EEK4mrm39L1JBh4BEgGt7Q6jRzFJl?comment_id=1324671899545123
https://www.facebook.com/reel/1590839582002978/,"Todo esto es muy bueno, y sería mejor si nos ayudan a que todas las luminarias que han reparado se apaguen durante el día. Nunca se apagan, hasta enfrente del propio Municipio siempre están prendidas. Costo mucho dinero volver a iluminar las torres de satélite. Gustavo Baz, la López Portillo, Lomas verdes, el propio Periférico. Siempre está prendido el alumbrado público. Sino nos volveremos Naucalpan “el que nunca se apaga”. Sigan haciendo buenas acciones, eso siempre se valorará. 👍🏼",Pablo Noreña,2026-05-05T23:09:55.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1507916754037388
https://www.facebook.com/reel/1590839582002978/,"🎉✨👧🏻👦🏻💯
#R6
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-05-05T03:33:54.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1159694199615581
https://www.facebook.com/reel/1590839582002978/,Gracias presidente isaac montoya y a su esposa Adriana nuestra presidenta del dif. Por darles una sonrrisa a nuestros pequeñitos,Rosa Maria Meza,2026-05-04T16:46:10.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=26772313015786734
https://www.facebook.com/reel/1590839582002978/,"Qué bonito ver espacios de alegría para nuestras niñas y niños #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:53:22.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1750155962460840
https://www.facebook.com/reel/1590839582002978/,Muchas gracias sr presidente y a su esposa Adriana G.Escobar dios los bendiga,Jorge Tavira Reyes,2026-04-30T07:54:44.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=2524785671310498
https://www.facebook.com/reel/1590839582002978/,Saludos y bendiciones desde el noreste del país en Tampico #Tamaulipas 👽🦀🐊,Juan Pizaña Mtz,2026-04-30T06:52:34.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1377321730870818
https://www.facebook.com/reel/1590839582002978/,"Isaac Montoya y Adriana G. Escobar, gracias por su gran labor de Sonrisas que dejan Huella. En los Corazones de los Niños de Ciudad Naucalpan.",Lupita MT,2026-04-30T06:32:21.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1621226699106017
https://www.facebook.com/reel/1590839582002978/,Dios te bendiga🙏🏻,سانتيلان فيكي,2026-04-30T02:08:29.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=2716418568727942
https://www.facebook.com/reel/1590839582002978/,"Gracias señor presidente municipal Isaac Montoya, por llevar alegría a los niños pequeños y grandes es una muestra de su calidad humana.",Elisa Casillas Rodriguez,2026-04-29T23:35:58.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1287875710214724
https://www.facebook.com/reel/1590839582002978/,#JusticiaParaValentin,Mafe Mondrago,2026-04-29T23:00:09.000Z,0,False,https://www.facebook.com/reel/1590839582002978/?comment_id=1835039577174931
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,Muy bien,Lic Jose Luis Velasco,2026-05-05T23:07:34.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1660865135232002
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,"Buen trabajo 👏 

#R6 
#SeguiremosHaciendoHistoria",Rolando Mejia,2026-05-05T21:20:37.000Z,1,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1007605475565037
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,"🙌🏼🏫👧🏻👦🏻💯
#R6
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-05-05T03:30:04.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1292124559715571
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,"Grandes resultados, producto del trabajo constante y bien planeado. Muchas Gracias.",Guillermo Ayoub de Avila,2026-05-04T14:22:17.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=2713508881302860
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,Narco!!!,Edgar Juárez,2026-05-03T01:54:56.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1510788047342305
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,Estas obras son muy importantes para las comunidades y para las infancias excelente trabajo ánimo y muchas felicidades.,Roberto Rojas,2026-05-02T01:53:08.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1975527609706285
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,"Acciones como estas demuestran que cuando se trabaja en territorio y con resultados, sí es posible transformar a Naucalpan, gracias Presidente Isaac Montoya",Yuls Rmz,2026-05-01T16:56:51.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1820938472198353
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,"Excelente noticia, la seguridad de la comunidad es primero #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:50:16.000Z,1,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=1610282516943166
https://www.facebook.com/isaacmontoya24/videos/1678358993300912/,👏👏👏👏👏,Greyssi Reyes,2026-05-01T04:51:06.000Z,0,False,https://www.facebook.com/isaacmontoya24/videos/1678358993300912/?comment_id=2607398519654649
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0sFigGsrQzWgvNwPHwe2pEE2dHW5c76PBrF6ySzXxv2C5odhEj7MeCJBByYChCQn7l,Súper 👌👌,Lucero Acuña,2026-04-29T17:40:56.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0sFigGsrQzWgvNwPHwe2pEE2dHW5c76PBrF6ySzXxv2C5odhEj7MeCJBByYChCQn7l?comment_id=2521270508345965
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,"Excelente!!!! Recuperando espacios para el bienestar común, la convivencia entre la gente Naucalpense es prioridad 👏👏👏👏👏👏👏👏👏👏👏👏",Patricia Marquez,2026-04-29T23:24:14.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=2028233311462511
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,El proyecto se ve muy muy padre. Apoyo para que se lleve a cabo.,Fernando Galicia,2026-04-29T20:28:33.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=1667973474425237
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,"Aca en la colonia olimpiada 68 tambien tenemos un espacio y área verde esperando ser rescatada. Hace más de 30 años lo hicimos una vez con organización de los vecinos, sabemos que se puede lograr mejorarla",Ax Rococó,2026-04-29T20:13:02.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=980553864432146
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,Que lo hagan,Alberto Ramirez,2026-04-29T19:21:57.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=1703246567503200
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,Excelente!!! Justo a tiempo el comunicado!!!! No dejen q los opositores de siempre causen más confusión!!!!!,Janet Mireles Sanchez,2026-04-29T18:55:47.000Z,7,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=1659131094974516
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,Excelente proyecto !,Isabelly De Correa,2026-04-29T18:41:25.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=1481305363372474
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,Yo quiero un parque en colinas de San Mateo ya que mis hijos no tu bieron parque pues si quiero que mis nietos tengan un parque,Irma Martinez,2026-04-29T18:08:17.000Z,6,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=1293987352118599
https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl,Interesante proyecto 👍🏻,Erika González,2026-04-29T17:46:48.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid034jFB3wwvt9ZGT5ek9dncq33mPoPPNXQCgLaTwFBHDZxYyybx5a6jyzmUryinw1rCl?comment_id=3810851239211356
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0giUEiYbpufRDtSYEcLLP6spzXoN3dDiSZ43SvbhA2XvRbib2NgGbaYVHvRDzv8KAl,❤️🥰❤️,Mi Ahuatzin Aidee,2026-04-29T12:41:26.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0giUEiYbpufRDtSYEcLLP6spzXoN3dDiSZ43SvbhA2XvRbib2NgGbaYVHvRDzv8KAl?comment_id=932757036224933
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,"Hola buenos días
Deberían venir a San Juan Totoltepec o Mega  de San Mateo",Mörälës Bmg,2026-04-29T16:05:18.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=985540200833875
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,"Gracias, ojalá y sigan trayendo mas campañas para los animalitos🙏🏾🥹",Rebeca NZ,2026-04-29T15:52:15.000Z,1,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=3491709890986884
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,"En valle dorado - San Rafael chamapa, habrá jornada de esterilización y vacunación?",Adri Dims,2026-04-29T06:27:40.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=1665276377994944
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,En la Juarez cuando habla campaña,Mau Martínez,2026-04-29T05:04:41.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=26640987082190019
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,"Ciudad Naucalpan / Gobierno Municipal 2025-2027. 
En Rincón Verde, Naucalpan, tiene planeado llevar esta campaña?",Dulce Adriána,2026-04-29T04:22:23.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=993398543149865
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl,Alan Troncoso,Cit Silva,2026-04-29T00:50:44.000Z,0,False,https://www.facebook.com/CiudadNaucalpan/posts/pfbid0FC21RBQyvqap7Xen2DzrLUV8y53b4K5xLdhF6v6xf2iWZCDhW6tViM6f6Qii17Xyl?comment_id=1478653520712296
https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl,"❤️🇲🇽
#R6
#SeguiremosHaciendoHistoria",Berenice Lugo,2026-05-05T03:34:49.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl?comment_id=799949536297320
https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl,"Que su trabajo se traduzca en bienestar para todas y todos #R6
#SeguiremosHaciendoHistoria",Sarahi Mejia,2026-05-01T06:54:09.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl?comment_id=1288510803446735
https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl,Muchas felicidades!,Valery Martínez,2026-04-30T00:18:40.000Z,0,False,https://www.facebook.com/isaacmontoya24/posts/pfbid02hPgB7KHrbk41uCbCvUFK2cjYt1D9S3tsSFSdJE1SmTEgQDfm9eFNMfbSmGoDvV5Gl?comment_id=1286663572934464
