post_url,page_url,page_handle,autor,fecha_post,fecha_post_date,post_texto,num_comentarios_post,reacciones_post
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0fgJ5Me6uY1zmtcgeKumRsTWAj7iEQqaXiQgsZHE6jifbUUQELcsQyKbjzKuQkfNxl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 17:44:38,2026-01-27,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Medio Ambiente, continúa con la recolección de árboles naturales de Navidad en los centros de acopio, con el objetivo de transformarlos en abono natural o composta, la cual será utilizada en áreas naturales protegidas y áreas verdes del municipio, como parques comunitarios y espacios públicos. 🌱♻️

Se espera recolectar más de mil arbolitos, con los que se obtendrán alrededor de 10 toneladas de abono natural, contribuyendo a la reducción de residuos y a la mejora de la calidad de los suelos. Los trabajos de triturado se realizan en las instalaciones de la Dirección de Medio Ambiente.

Este material será aplicado en zonas de juegos, espacios deportivos y parques comunitarios, fortaleciendo el cuidado del entorno y el bienestar de las familias naucalpenses. 🌳

#AquiGobiernaLaEsperanza #Naucalpan #MedioAmbiente #Reciclaje",17,1028
https://www.facebook.com/reel/910347278238970/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 17:04:05,2026-01-27,"Cambio de neumáticos a compactadores.🚛

El Gobierno de Ciudad Naucalpan, a través de la Dirección de Servicios Públicos, entregó 350 neumáticos para 87 compactadores de basura.

#AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos",97,726
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0A8nfiYfuaTWenPeBFZ1LCaHvLihtbpoPzwHQ2MNNY2ugusJLkWTBdgoBvUT8Jn8cl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 16:50:40,2026-01-27,,9,504
https://www.facebook.com/reel/1958175251771398/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 15:50:18,2026-01-27,"Alumbrado Periférico Cuatro Caminos 💡

El Gobierno de Ciudad Naucalpan, a través de la Dirección de Servicios Públicos, colocará 700 luminarias.

#AquiGobiernaLaEsperanza #Naucalpan #ServiciosPublicos #SenderoSeguro",31,580
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02VDrFjmX92Z5fHYqhspNUKBCgmWt1nmQGuZQMXqXFzupiYWJme8TsnJSs7KNLzRtul,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 15:02:06,2026-01-27,"Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 

En el Gobierno de Ciudad Naucalpan trabajamos para que cada trámite sea más claro, sencillo y accesible para todas y todos.

👉Consulta en las imágenes la guía completa con los requisitos, opciones de pago y descuentos vigentes, y realiza tu contribución de forma fácil y sin contratiempos.

Tu predial se transforma en obras, servicios y mejores espacios para nuestra comunidad.

#AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",7,489
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02sLddbYH1Vh9oR9F1ooE472ZRsr3jkMCp6Vq7h8FPQBvA1hffvzrwUUrTqPH3HEUAl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 14:45:40,2026-01-27,"Pago Predial Naucalpan 2026🏠

Paga en Tesorería, receptorías, bancos o en línea.

💻 Pago en línea:

👉 https://f.mtr.cool/fybqjefxcq

Cumplir fortalece tu colonia y tu municipio.

#AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",9,488
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0n3XxcrrvMWvASvGmkyqeirRtUwJz98CW5gFqH2MsPDwYBSbKqdoDW8p3TbjpBiUrl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 14:33:57,2026-01-27,"¿Sabías qué? ⚽🌍
México fue el primer país en ser anfitrión de un Mundial Sub-17 y Sub-20.
#AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",5,462
https://www.facebook.com/isaacmontoya24/posts/pfbid0Bgn4anDJPt81Rv9SMphGBYGgYSpvNew4S1hqHoefTC7wRNDQJF2CrgUwxJHyNgCAl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-27 11:52:30,2026-01-27,"Mexicable Línea 3 🚠

Nuestra Gobernadora del Estado de México, Delfina Gómez Álvarez, supervisó el avance de las obras de la Línea 3 del Mexicable en Ciudad Naucalpan, en el punto donde se ubicará la estación La Tolva, un proyecto que mejorará la movilidad de miles de habitantes de las zonas altas del municipio y su calidad de vida.

#AquiGobiernaLaEsperanza #Naucalpan #EdoMex #Mexicable #Linea3",59,938
https://www.facebook.com/isaacmontoya24/posts/pfbid02ZDNkifCT1hKFf8ayAJe74752vzerwg3ksexFCp7P45ifzrrqjcLCCfx9JSxvks4Zl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-27 11:44:16,2026-01-27,"Reconstrucción integral del Periférico Norte🚧

Nuestra Gobernadora del Estado de México, la Maestra Delfina Gómez Álvarez supervisó la reconstrucción integral del Periférico Norte en Ciudad Naucalpan, una obra estratégica que beneficiará a más de 15 millones de usuarios que transitan por esta vía. 

Desde Ciudad Naucalpan, seguimos trabajando en coordinación con el Gobierno del Estado de México.

#AquiGobiernaLaEsperanza #Naucalpan #EdoMex #PerifericoNorte",69,979
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0WkXg3ZGJJ61nhxP7EvRgsbgRDvd4hiDGKZhHGWgJv1eEjL82jaxucQQ5kBRDysnfl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 11:10:27,2026-01-27,"Supervisión de obra de La COMUNA 🏗️

El Gobierno de la Ciudad de Naucalpan te invita:

 🗓️ Fecha: Martes 27 de enero
 ⏰ Hora: 18:30 horas
 📍 Lugar: Calle Cultura Maya,
La Nueva San Rafael, Naucalpan de Juárez.

#AquiGobiernaLaEsperanza #Naucalpan #COMUNA",5,490
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0mpyWAKRjkWLeZ78ht2GRZtxR5UkytbYG9q4dZUurSoz7qpcigpDbdRzPtRqsL9xhl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 11:04:08,2026-01-27,"Inauguración del Módulo de Seguridad Pública La Tolva 🚔

El Gobierno de la Ciudad de Naucalpan invita a la ciudadanía a la inauguración del Módulo de Seguridad Pública La Tolva, que se llevará a cabo el martes 27 de enero, a las 17:30 horas, en la colonia Altamira.

📍 Av. de los Maestros esquina 27 de Marzo, colonia Altamira, Naucalpan de Juárez.

#AquiGobiernaLaEsperanza #Naucalpan #Seguridad",22,567
https://www.facebook.com/reel/1200497062190467/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 10:07:41,2026-01-27,"En Ciudad Naucalpan, tu contribución es fundamental para seguir construyendo un mejor municipio para todas y todos.🤝

Te invitamos a realizar tu pago de predial de manera presencial. Puedes acudir a cualquiera de nuestras receptorías y cajas recaudadoras:

• Palacio Municipal
• Centro Cívico Satélite
• Tecamachalco
• San Mateo
• Molino
• Teatro Bicentenario
• Explanada del Centro Cívico Satélite
• CEFE Naucalli

🕘 Horario de atención:
Lunes a viernes, de 8:00 a 17:00 horas.
Sábados, de 8:00 a 15:00 horas.

💻También puedes realizar tu pago en línea, de forma rápida y segura, a través de la página oficial en la sección de Tesorería Municipal.
👉 https://f.mtr.cool/ihkpzjabya

¡Gracias por contribuir!

#AquiGobiernaLaEsperanza #Naucalpan #Predial2026",4,519
https://www.facebook.com/reel/883233141093433/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-27 10:00:38,2026-01-27,"Avanza la construcción de la Clínica del ISSSTE en Naucalpan🏥

Como parte de la estrategia nacional de fortalecimiento del ISSSTE, impulsada por la presidenta de México, Claudia Sheinbaum, continúa el desarrollo de la nueva Clínica de Medicina Familiar en Naucalpan.

Esta obra permitirá ampliar la infraestructura de salud y mejorar el acceso a servicios médicos de primer nivel para las y los habitantes del municipio.

#Naucalpan",6,475
https://www.facebook.com/reel/877169215099428/,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-27 09:56:43,2026-01-27,"Avanza la construcción de la Clínica del ISSSTE en Ciudad Naucalpan🏥

Como parte de la estrategia nacional de fortalecimiento del ISSSTE, impulsada por la presidenta de México, Claudia Sheinbaum, continúa el desarrollo de la nueva Clínica de Medicina Familiar en Naucalpan.

Esta obra permitirá ampliar la infraestructura de salud y mejorar el acceso a servicios médicos de primer nivel para las y los habitantes del municipio.

#Naucalpan",46,905
https://www.facebook.com/reel/4284557018489316/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-26 19:42:58,2026-01-26,"Atención cercana a la ciudadanía🚐 

Con el objetivo de acercar los servicios y facilitar el cumplimiento de las contribuciones municipales, el Gobierno de Ciudad Naucalpan pone en marcha la Tesorería Móvil.

Esta estrategia permite a las y los naucalpenses realizar sus trámites de manera más rápida, accesible y cercana, sin necesidad de trasladarse largas distancias.

#AquiGobiernaLaEsperanza #Naucalpan #AtencionCiudadana #Predial2026",19,550
https://www.facebook.com/isaacmontoya24/posts/pfbid02zZtaBahoWUJzx3GhHZggWWUYDq5Ejq3BNpxGB5QcCFJdPHFXStY9UAJVLQMNAG4xl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-26 18:45:41,2026-01-26,,53,927
https://www.facebook.com/isaacmontoya24/posts/pfbid0bs9MBEmHb8PvnoEMdMq8a2xKCue9vKESE15Lg6e1iTht1sqnJX6z98p6mZsMX3Xal,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-26 16:37:24,2026-01-26,"Llevamos a cabo la Mesa de Trabajo y Coordinación para el rescate y la transformación integral del Periférico Norte. Fue un gusto recibir en Ciudad Naucalpan a presidentas y presidentes municipales de Tlalnepantla Raciel Pérez Cruz, de Cuautitlán Juanita Carrillo, de Cuautitlán Izcalli Daniel Serrano Palacios y de Tepotzotlán Ma. de los Ángeles Zuppa, al Gobierno del Estado de México y a representantes de Aleatica, empresa concesionaria del Viaducto Elevado Bicentenario, con el objetivo común de atender, de manera coordinada, uno de los principales retos metropolitanos del Valle de México.

Periférico es una de las vialidades más importantes del país: por aquí circulan todos los días cerca de medio millón de personas, transporte público, particular y de carga. Durante décadas no recibió una intervención de fondo; hoy, los gobiernos municipales de la región, en coordinación con la gobernadora del Estado de México, la maestra Delfina Gómez Álvarez, impulsamos una transformación integral, no paliativos.

Desde Ciudad Naucalpan, ya se avanza con obras de rehabilitación con concreto hidráulico y en los próximos días iniciará una segunda etapa que permitirá contar con alrededor de 9 kilómetros intervenidos con materiales de alta resistencia. De manera paralela, se trabaja para que el Periférico se consolide como uno de los corredores más seguros del país, con mejor iluminación, banquetas, ordenamiento vial y mayor seguridad.

Reconozco la coordinación con la Junta de Caminos del Estado de México, encabezada por Joel González Toral, así como el trabajo conjunto entre los municipios y el Gobierno del Estado para hacer posible esta intervención de alcance metropolitano.

Estos trabajos, hoy ya en marcha, representan una intervención de alcance regional que reivindica el carácter público del territorio y el derecho de todas y todos a una movilidad segura, accesible y digna. Es una transformación pensada para quienes sostienen la vida metropolitana todos los días: personas trabajadoras, usuarias del transporte público y comunidades que por años fueron relegadas en la planeación urbana.

#AquiGobiernaLaEsperanza #Naucalpan #PerifericoNorte #Transformacionq",70,1065
https://www.facebook.com/isaacmontoya24/posts/pfbid0kkBNV26Rn4agwuuJ5kFz975ZpsnZYTfkxQEYCo2cVncDoJkMCaK5EYNt6Qkf39ERl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-26 14:59:41,2026-01-26,"Me dio mucho gusto reunirme con la maestra Lolita Menchaca, Directora del Ballet Folclórico del Estado de México, una mujer que ha dedicado su vida a llevar el arte, las tradiciones y la identidad mexiquense a los escenarios de México y del mundo. 💃✨

Desde Naucalpan refrendamos nuestro respeto y reconocimiento a quienes mantienen viva nuestra cultura, porque el arte también transforma comunidades y fortalece el orgullo de lo que somos.

Actualmente se prepara el Primer Encuentro Folklórico Internacional Las Cuatro Casas, así como un concurso de huapango huasteco, organizados por el DIF Naucalpan, presidido por Adriana G. Escobar.

En los próximos días estaremos compartiendo más información, para que las y los folkloristas interesados puedan acercarse y participar.

Seguimos trabajando para que la cultura siga siendo un punto de encuentro y esperanza.

#AquiGobiernaLaEsperanza #Naucalpan #Cultura #Folklor #Huapango",55,1148
https://www.facebook.com/isaacmontoya24/posts/pfbid0q7yzgnTZUGKF7qHmNJLs3ouR7TBZkCjSUGQAMafkNtk9tMVAVzb1K2kNH4wfdD4al,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-26 14:45:07,2026-01-26,"Mañanera del Pueblo.✅
#AquiGobiernaLaEsperanza #Naucalpan #CuartaTransformacion",9,698
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02aV6L7TeKfFGxjCeZUz2QoVg6hRJgTfwcJ4GKegUQHKyouv5P1BwAHDGcnFmErLtwl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-26 12:30:38,2026-01-26,"Memorias de cálculo para la COI y el Impuesto Ecológico por Emisiones en el Edoméx 🌱

El Gobierno de Ciudad Naucalpan, a través de la Dirección de Desarrollo y Fomento Económico, invita a participar en este curso para aprender a realizar los cálculos necesarios para cumplir con el reporte anual y determinar el impuesto a pagar por cada tonelada de CO₂e.

👉 Consulta en las imágenes toda la información sobre fechas, horarios, sede, temario e inscripciones.

#AquiGobiernaLaEsperanza #Naucalpan #DesarrolloEconomico",4,522
https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan/posts/pfbid0JAZyNvch5DeHYpT5rzCNR3k5KJPxccJosgtdzu6CnbUkPk4bNeoGnwAAjsUEpDs9l,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan,guardiamunicipalciudadnaucalpan,Guardia Municipal Ciudad Naucalpan,2026-01-26 09:03:03,2026-01-26,"El Gobierno de Ciudad Naucalpan, a través de la Guardia Municipal, refuerza la prevención y la seguridad vial para motociclistas. 🏍️

El uso de casco es obligatorio, debe ser certificado y correctamente abrochado, tanto para el conductor como para el acompañante, conforme al Reglamento de Tránsito del Estado de México.

Usar casco salva vidas y reduce el riesgo de lesiones graves.
Trabajamos por una movilidad segura, con prevención y respeto a la ley.

#AquiGobiernaLaEsperanza #Naucalpan #GuardiaMunicipal #SeguridadVial #MovilidadSegura",11,331
https://www.facebook.com/CiudadNaucalpan/posts/pfbid025UpXPZhy483QHUk1tDQL2QEathckV5XJTm5jE5f8QzJxUH8ZcCaSKzxoArXNyqYNl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-26 09:02:06,2026-01-26,"Ciencia, igualdad y orgullo mexicano🔭✨

El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, reconoce la trayectoria de Silvia Torres Castilleja, pionera de la astronomía en México y referente internacional.

Primera mujer en recibir el Premio Nacional de Ciencias y Artes en el área de Ciencias Físico-Matemáticas, su legado demuestra que la ciencia también es espacio para las mujeres y que el talento femenino transforma al mundo.

Desde Ciudad Naucalpan, seguimos impulsando el conocimiento y los sueños de las nuevas generaciones.

#AquiGobiernaLaEsperanza #Naucalpan #MujeresEnLaCiencia #IgualdadSustantiva",14,580
https://www.facebook.com/reel/2082240282588518/,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-26 08:03:24,2026-01-26,"El Servicio de Relevo es un mecanismo que brinda un puente de comunicación entre las personas sordas y las dependencias municipales, garantizando su derecho a la comunicación y al acceso a los servicios públicos.

A través del intérprete de Lengua de Señas Mexicana y el uso de herramientas tecnológicas, las y los ciudadanos pueden realizar trámites y gestiones de manera autónoma, digna y en igualdad de condiciones.

Este servicio ya está disponible en el Palacio Municipal.
La inclusión no es un privilegio, es un derecho.

#AquiGobiernaLaEsperanza #Naucalpan #Inclusion #ServicioDeRelevo",21,729
https://www.facebook.com/CiudadNaucalpan/posts/pfbid032pcbQB82mJGqKwtgUB2sxLAuxpGNqvViAtf34uF2Pge54szsirmr9ko1NTN9a3Vzl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-26 08:01:59,2026-01-26,"Círculo Juvenil Literario y de Cine “La Cuarta Dimensión”📚🎬 

El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social y el Instituto de las Juventudes Naucalpenses, impulsa este espacio de reflexión, participación y diversión dirigido a las juventudes, donde la literatura y el cine se convierten en herramientas para el diálogo y el pensamiento crítico.

🗓 22 y 29 de enero | 5 y 9 de febrero
⏰ 10:30 a 12:30 horas
📍 Oficinas del Instituto de las Juventudes Naucalpenses
Av. Universidad S/N, Las Américas, Naucalpan de Juárez.
📞 Informes: 55 7814 4783
✉️ belem.hernandez@naucalpan.gob.mx

#AquiGobiernaLaEsperanza #Naucalpan #BienestarEInclusiónSocial",46,566
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0226MJHjJK5aoqvigvrv8gHcu9fbKtWqtLCi2iyWbRcEzzeaXVSx6J7mdecjFayC3zl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-26 07:02:24,2026-01-26,"¿Sabías qué? ⚽🌍
México ha llegado seis veces consecutivas a los octavos de final.
#AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",6,527
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02Nt2jtRDJ7x2qyvjtBZTcSXhsMHbkCuFtqm4fn8JWqdhTmzF5moKCL5rX1iigsFCAl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-25 20:30:30,2026-01-25,"Tianquiztli Tlatilca🛍️🎨 

El Gobierno de Naucalpan, a través de la Dirección de Bienestar e Inclusión Social, impulsa el Tianquiztli Tlatilca, un espacio que promueve el comercio local, la gastronomía tradicional y el trabajo de productoras, productores y artesanas y artesanos.

🗓️ 29 y 30 de enero de 2026
⏰ 9:00 a 16:00 horas
📍 Explanada del Palacio Municipal (edificios A y B)

👉 Consulta las imágenes para conocer todos los detalles del evento.

#AquiGobiernaLaEsperanza #Naucalpan #TianquiztliTlatilca #EconomiaLocal #Bienestar",4,565
https://www.facebook.com/isaacmontoya24/posts/pfbid01P534Lufb4iAgLaUnxfKSJuYQLrwXjV5GXProgQRXXmBGGugP2vdUprdbqx9ytJGl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-25 18:36:02,2026-01-25,"Desde la Escuela Municipalista Formar para Transformar, compartí ideas, experiencias y aprendizajes con presidentas y presidentes municipales de #MorenaSí de las principales ciudades del país, convencidos de que la Transformación se construye desde lo local y con el pueblo al centro.

Me llevo herramientas y mucha convicción para seguir trabajando en Ciudad Naucalpan, aportando desde nuestro municipio a este proyecto de nación. 💪🏼🇲🇽

#FormarParaTransformar",126,1069
https://www.facebook.com/CiudadNaucalpan/posts/pfbid026SBxUKMhjwJB2EhaB1hDLouAkbDU77yJR76DFuUmndG926d3JxzBUremwGuwJbfVl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-25 18:01:30,2026-01-25,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, te invita a la conferencia “Violencia contra las mujeres: comprender, prevenir y acompañar”, un espacio de reflexión y sensibilización para fortalecer la prevención y el acompañamiento.💜

🗓️ 26 de enero
⏰ 9:00 a 14:00 horas
📍 Auditorio Municipal Benito Juárez
Naucalpan Centro, Estado de México.

🎟️ Evento gratuito

#AquiGobiernaLaEsperanza #Naucalpan #Mujeres",12,537
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02Y6caiUe6VFu7Kim6ecBUmrYkjS7cH6rtpGVRT4zjKSj8jyjrUn8sDumY4NQyKB5Jl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-25 17:30:28,2026-01-25,"El Gobierno de Ciudad Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva, invita a la Caravana “Estamos Contigo”, con servicios gratuitos de atención, acompañamiento y vinculación para las mujeres.💜

Asesoría para microcréditos, atención de la Policía de Género, asesorías jurídicas y psicológicas, vinculación educativa, preparatoria abierta y corte de cabello.

🗓️ Martes 27 de enero de 2026
⏰ 10:00 a 14:30 horas
📍 Parque Modelo, Col. Modelo, Naucalpan de Juárez.

#AquiGobiernaLaEsperanza #Naucalpan  #Mujeres",14,455
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02khLbdHw2NUt6irnVv1Sb8ShhmMyKkfo7jJPFUqTdBKarsDV9oV2xt9zYdhEvxHeZl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-25 15:12:35,2026-01-25,"Continúa la rehabilitación de infraestructura hídrica en Ciudad Naucalpan💧

El Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya Márquez, a través de OAPAS Naucalpan, inició la rehabilitación del sistema de rebombeo ubicado en las calles San Francisco de Asís y San Andrés Atoto, en la colonia Ampliación San Esteban.

Esta obra forma parte del programa emergente de recuperación de infraestructura hídrica, con el objetivo de fortalecer la red de agua potable y garantizar un servicio más eficiente y confiable para la población.

Los trabajos contemplan la rehabilitación integral del Tanque Elevado de Agua Potable San Esteban, con capacidad de 900 m³, mediante recubrimiento anticorrosivo tipo vitroacero y la instalación de nuevo equipo de bombeo sumergible, acciones orientadas a mejorar la calidad, cantidad y control del suministro.

La intervención representa una inversión superior a 5 millones de pesos, ejecutada con recursos del Programa de Devolución de Derechos (PRODDER) 2025, mediante una coordinación conjunta entre el Gobierno Federal, el Gobierno Municipal.

Esta obra beneficiará directamente a más de 10 mil personas y se integra a una estrategia para reducir la dependencia del Sistema Cutzamala, fortalecer la infraestructura local y atender el rezago histórico en el abasto de agua.

Desde el Gobierno de Ciudad Naucalpan, seguimos trabajando en territorio, con obras de ingeniería que mejoran los servicios básicos y transforman la vida diaria de las comunidades.

#AquiGobiernaLaEsperanza #Naucalpan #OAPASNaucalpan #InfraestructuraHidrica",97,643
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0261cjuUuK1tmfYaFMfegViyNq9xv4ovcinuWh5Yek55z24RBedAyaGBwBXtKSumwYl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-01-25 15:01:42,2026-01-25,"Predial 2026 en Ciudad Naucalpan🏘️

Conoce las bonificaciones y estímulos vigentes para el pago del impuesto predial 2026, así como los beneficios para contribuyentes cumplidos.

👉 Para más detalles, consulta las imágenes.

#AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",8,374
https://www.facebook.com/isaacmontoya24/posts/pfbid04h4ZTsNZW2YXWQGrDCuiWRiAb7hz6DTrZjGrdPSnyNn3YaWeShU3KvXrnVfisYKJl,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-01-25 14:49:43,2026-01-25,"Iniciamos una obra fundamental para garantizar el derecho al agua en Ciudad Naucalpan.💧

A través de OAPAS Naucalpan, arrancamos la rehabilitación del sistema de rebombeo ubicado en la calle San Francisco de Asís y calle San Andrés Atoto, en la colonia Ampliación San Esteban, una infraestructura clave para fortalecer el abasto de agua en esta zona.

El proyecto tiene como objetivo principal la rehabilitación del Tanque Elevado de Agua Potable San Esteban, con una capacidad de 900 m³. Los trabajos contemplan la vitrificación mediante el suministro y colocación de recubrimiento tipo vitroacero, un sistema anticorrosivo a base de polímeros y termofijos con refuerzos mecánicos de dióxido de silicio, con acabado blanco vitrificado de alta resistencia al intemperismo, estabilidad bidimensional y resistencia a la deformación y a la tensión. Asimismo, incluye el suministro e instalación de equipo de bombeo sumergible.

Se trata de una intervención profunda, técnica y de largo plazo, con una inversión cercana a los 6 millones de pesos, financiada a través del Programa PRODDER 2025, en coordinación con el Gobierno Federal y el Gobierno del Estado de México. Aquí no venimos a poner curitas: venimos a resolver de fondo problemas que durante años fueron ignorados.

Durante mucho tiempo se dejó pasar la oportunidad de ejercer recursos que hoy serían decisivos frente a la crisis hídrica. Nosotros asumimos la responsabilidad completa, sin patear el bote, y trabajamos para saldar deudas históricas con nuestras comunidades.

Esta obra beneficiará directamente a más de 10 mil vecinas y vecinos y forma parte de una estrategia integral para reducir la dependencia del Sistema Cutzamala, aprovechar el respiro actual y prepararnos ante escenarios climáticos más complejos.

Seguimos trabajando desde el territorio, con planeación, ingeniería y visión de futuro. El agua no es un privilegio: es un derecho, y en Naucalpan lo estamos defendiendo con hechos.

#AquiGobiernaLaEsperanza #Naucalpan #AguaParaTodasYTodos #OAPASNaucalpan #DerechoAlAgua",67,955
