doc_id,documento,tema_id,tema,palabras_clave
56,"En San Esteban Huitzilacasco, el Gobierno Ciudad de Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, entregó una nueva Huella de la Transformación, con el mejoramiento integral de la calle 10 de Mayo, el Canal del Tornillo y la calzada San Esteban, espacios que hoy cuentan con mejor alumbrado, área de juegos, rejas de protección, bacheo, balizamiento y condiciones más seguras para la convivencia comunitaria.✨🤝🚧🚸 Estas obras reflejan una forma distinta de gobernar: cercana a la gente, atenta a las necesidades de cada comunidad y comprometida con atender rezagos históricos que durante años permanecieron sin respuesta. En San Esteban, además de recuperar espacios públicos, se fortalecen entornos dignos para niñas, niños, jóvenes y familias enteras. Como parte de esta intervención, también se realizaron acciones concretas como la sustitución de 34 luminarias y 4 postes, bacheo con 39 toneladas de mezcla asfáltica, instalación de nuevos juegos, colocación de malla, rejacero, bancas y malla sombra, así como la recolección de más de 8 toneladas de residuos. Durante la entrega, el Presidente Municipal Isaac Montoya reiteró que el recurso público debe destinarse con honestidad, transparencia y sentido social, para que llegue a donde más se necesita: a las calles, a los espacios públicos y al bienestar de las y los naucalpenses. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion #SanEsteban #ServiciosPublicos",0,Servicios,"alumbrado, luminarias, postes, recoleccion, residuos"
57,"En San Esteban Huitzilacasco entregamos una nueva Huella de la Transformación. ✨🚧 Mejoramos calles, alumbrado y espacios públicos que por años estuvieron en el abandono, hoy son espacios dignos para la comunidad. 🤝 Seguimos transformando Ciudad Naucalpan desde el territorio, escuchando y cumpliendo. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion #SanEsteban",0,Servicios,alumbrado
58,"En San Esteban Huitzilacasco entregamos una nueva Huella de la Transformación, con la mejora integral de la calle 10 de Mayo, el Canal del Tornillo y la calzada San Esteban.✨🚧🤝 Estas iniciativas no son aisladas: son resultado de escuchar a la comunidad y trabajar de manera coordinada para transformar espacios que durante años estuvieron en el abandono. Hoy cuentan con mejor alumbrado, áreas de juego seguras, rejas de protección, bacheo, balizamiento y espacios dignos para la convivencia. Me dio mucho gusto convivir con una comunidad con una riqueza cultural muy especial, donde muchas familias conservan y hablan náhuatl. Esa identidad también es parte de lo que estamos cuidando y fortaleciendo. Estoy convencido de que cuando el gobierno escucha y actúa con honestidad, el recurso público llega a donde realmente se necesita: a las calles, a los espacios públicos y a la vida diaria de la gente. Además, anunciamos mejoras en el abastecimiento de agua con la rehabilitación del Tanque San Esteban, y el compromiso de seguir invirtiendo más en obra pública para transformar de fondo nuestras comunidades. Así es como seguimos recuperando lo que estuvo olvidado y construyendo bienestar desde cada colonia. #AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion #SanEsteban",0,Servicios,"agua, alumbrado"
59,"Te compartimos el Comunicado No. 532 en su versión de Lectura Fácil, elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información.📄📢 Da clic en el enlace: https://drive.google.com/file/d/1DCYRNKbYh1TzJhPcykDQrv_w0nsEDYuI/view #AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil",-1,No clasificado,
60,"¿Fuiste de las primeras o los primeros usuarios en pagar tu predial?✨✨✨✨✨ Hoy queremos reconocerte: ¡Puedes ganar una pantalla de 40 pulgadas! 🎁 Participa muy fácil: Cuéntanos en los comentarios: 👉 ¿Qué es lo que más te gusta de vivir en Ciudad Naucalpan? Invita a tu familia y amistades a reaccionar a tu comentario. 👇 🏆 Los 5 comentarios con más reacciones serán los ganadores. 📅 Participa hasta el lunes 6 de abril a las 15:00 hrs. 📌 Términos y condiciones: Promoción válida únicamente para personas que hayan realizado el pago de predial 2026 en tiempo y forma. Las reacciones deberán ser orgánicas. En caso de detectarse uso de bots, cuentas falsas o actividad irregular, la participación será descalificada. Los 5 comentarios con mayor número de reacciones válidas serán los ganadores. El Gobierno de Naucalpan se pondrá en contacto con las y los ganadores para la entrega del premio. Será necesario comprobar el pago del predial al momento de la validación. #AquiGobiernaLaEsperanza #Naucalpan #dinamica #Predial",-1,No clasificado,
61,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 https://f.mtr.cool/fybqjefxcq Cumplir fortalece tu colonia y tu municipio. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",-1,No clasificado,
62,"Después de más de 20 años de abandono, el Tanque San Esteban ha recibido una completa rehabilitación. Con la incorporación de tecnología de vanguardia y un sistema de telemetría, este espacio clave ha sido renovado para optimizar el servicio de agua y beneficiar a todas y todos los naucalpenses. 💧✨🤝 #AquiGobiernaLaEsperanza #Naucalpan #Infraestructura #Transformacion #OAPAS #CONAGUA",0,Servicios,"agua, oapas"
63,"El Parque Revolución se llenó de vida con la realización de una Mega Clase de Zumba, donde más de 300 personas se dieron cita para activar el cuerpo, convivir y disfrutar de un espacio público transformado en una gran pista de baile.💃🕺🎶 Durante aproximadamente dos horas, familias, jóvenes y personas de todas las edades siguieron las coreografías guiadas por instructoras e instructores especializados, en un ambiente de entusiasmo y participación. Esta actividad se llevó a cabo a través del Instituto Municipal de Cultura Física y Deporte de Naucalpan (IMCUFIDEN), acercando a las y los naucalpenses opciones gratuitas para ejercitarse, fortalecer su salud y generar comunidad. La música, el ritmo y la coordinación colectiva reflejaron el compromiso por recuperar espacios públicos como puntos de encuentro seguros y activos. El Gobierno Municipal de Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, invita a la ciudadanía a integrarse a próximas jornadas como la Gran Mega Zumba en la explanada del Palacio Municipal, promoviendo estilos de vida saludables y fortaleciendo el tejido social a través del deporte y la convivencia. #AquiGobiernaLaEsperanza #Naucalpan #Zumba #Deporte #IMCUFIDEN",-1,No clasificado,
64,"¡Ciudad Naucalpan se llenó de energía!💃🏽🕺🏽✨ Más de 300 personas llenaron el Parque Revolución en una Mega Clase de Zumba, disfrutando de dos horas de ritmo, convivencia y activación física en un ambiente familiar. 🎶 A través del IMCUFIDEN, se siguen impulsando espacios gratuitos para fortalecer la salud y la comunidad. 👉¡Súmate a la próxima Mega Zumba en la explanada del Palacio Municipal! #AquiGobiernaLaEsperanza #Naucalpan #Zumba #Deporte #IMCUFIDEN",-1,No clasificado,
65,"Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago del Predial y Agua 2026. 💳🏡 Contribuir a tiempo fortalece los servicios públicos y permite seguir invirtiendo en obras y bienestar para nuestras comunidades. 📍 Consulta en la imagen los descuentos, sedes de pago, horarios y la opción de pago en línea. 💻 Pago en línea: 👉 https://f.mtr.cool/ojcbbsjqeu Seguimos trabajando con responsabilidad, transparencia y cercanía para todas y todos. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",0,Servicios,agua
66,"Pago Predial Naucalpan 2026🏠 Paga en Tesorería, receptorías, bancos o en línea. 💻 Pago en línea: 👉 https://f.mtr.cool/fybqjefxcq Cumplir fortalece tu colonia y tu municipio. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",-1,No clasificado,
67,"Guía Ciudadana para el Pago del Impuesto Predial 2026🧾🏠 En el Gobierno de Ciudad Naucalpan trabajamos para que cada trámite sea más claro, sencillo y accesible para todas y todos. 👉Consulta en las imágenes la guía completa con los requisitos, opciones de pago y descuentos vigentes, y realiza tu contribución de forma fácil y sin contratiempos. Tu predial se transforma en obras, servicios y mejores espacios para nuestra comunidad. #AquiGobiernaLaEsperanza #Naucalpan #Predial2026 #TesoreriaMunicipal",3,Obras y proyectos,obras
68,"¿Sabías que? ⚽🌍 El diseño de Corea/Japón 2002 fue el primero en representar una sede compartida, incorporando elementos que simbolizan armonía, unión cultural y la pasión por el fútbol en dos naciones. #AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",-1,No clasificado,
69,"Invitación a las juventudes naucalpenses🗣️ El Gobierno de Ciudad Naucalpan, a través de la Dirección de Bienestar e Inclusión Social y en colaboración con el Instituto de las Juventudes Naucalpenses, invita al Taller Gratuito de formación para el fortalecimiento de habilidades de argumentación, oratoria, uso de lenguaje y estructura de debate. Este taller, impartido por la Asociación Estudiantil MOHUMEX, está dirigido a jóvenes de entre 18 y 29 años que deseen fortalecer sus habilidades de comunicación, análisis y participación. 📅 Fechas: 14, 16, 21 y 23 de abril 🕐 Horario: 13:00 a 15:00 horas 📍 Sede: FES Acatlán, “Salón de Juicios Orales”, Edificio A11 ⚠️ Cupo limitado a 40 lugares 📲 Para participar es necesario realizar un pre-registro (se enviará link). 📞 Informes: 55 2018 3879 📩 belem.hernandez@naucalpan.gob.mx Seguimos impulsando espacios de formación para el desarrollo integral de las juventudes en Naucalpan. #AquiGobiernaLaEsperanza #Naucalpan #Juventud #Oratoria #FESAcatlan",3,Obras y proyectos,"desarrollo, edificio"
70,"¡Cumplir tiene recompensa en Ciudad Naucalpan! 🎁📺 Aún estás a tiempo de ponerte al corriente: Realiza tu pago de predial 2026 antes del 31 de marzo y participa para ganar una pantalla de 40 pulgadas. Si pagas en tiempo y forma, podrás participar para ganar una de las 2 pantallas de 40 pulgadas que tenemos para ti. 🎁 Participa muy fácil: Cuéntanos en los comentarios: 👉 ¿Qué es lo que más te gusta de vivir en Ciudad Naucalpan? Invita a tu familia y amistades a reaccionar a tu comentario. 👇 🏆 Las 2 personas con más reacciones serán las ganadoras. 📅 Participa hasta el 31 de marzo, antes de las 20:00 hrs. Los ganadores se darán a conocer el día 1 de abril a través de nuestras redes sociales. 📌 Términos y condiciones: Promoción válida únicamente para personas que hayan realizado el pago de predial 2026 en tiempo y forma. Las reacciones deberán ser orgánicas. En caso de detectarse uso de bots, cuentas falsas o actividad irregular, la participación será descalificada. Las 2 participaciones con mayor número de reacciones válidas serán las ganadoras. El Gobierno de Naucalpan se pondrá en contacto con las y los ganadores para la entrega del premio. Será necesario comprobar el pago del predial al momento de la validación. #AquiGobiernaLaEsperanza #Naucalpan #Predial #dinamica",-1,No clasificado,
71,"El Gobierno Ciudad de Naucalpan, a través del Instituto de las Mujeres Naucalpenses y la Igualdad Sustantiva (IMNIS), puso en marcha el taller de “Facial y Spa de Manos”, con el objetivo de brindar herramientas prácticas que impulsen el emprendimiento y la independencia financiera de las mujeres naucalpenses. 💆‍♀️✨ Durante esta capacitación, las participantes adquirieron conocimientos teóricos y prácticos enfocados en el cuidado facial y el tratamiento de manos, aprendiendo técnicas especializadas, el uso adecuado de productos y la correcta aplicación de tratamientos como mascarillas de arcilla, extractos naturales y cuidados específicos para la piel. Además, se formaron en el uso responsable de materiales, la higiene profesional y la atención personalizada, elementos fundamentales para ofrecer servicios de calidad. Como parte integral del curso, también recibieron orientación para iniciar su propio negocio, desde la adquisición de insumos hasta la organización y profesionalización de sus servicios. Este taller representa una oportunidad real para que las mujeres conviertan su talento en una fuente de ingresos, fortalezcan su autonomía económica y contribuyan al bienestar de sus familias y comunidades. Desde el Gobierno de Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, seguimos transformando el aprendizaje en progreso, impulsando una comunidad más productiva donde las mujeres son protagonistas del desarrollo económico. 🤝 #AquiGobiernaLaEsperanza #Naucalpan #IMNIS #MujeresQueTransforman #AutonomíaEconómica",3,Obras y proyectos,desarrollo
