post_url,page_url,page_handle,autor,fecha_post,fecha_post_date,post_texto,num_comentarios_post,reacciones_post
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0WykLHCLwBkdepdgV7QmdfaTqPLWs7ySGtzskQHqMzWZQQ9nyVes9STvPVX6mnc3dl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 13:01:38,2026-05-27,"La tradición, el color y el talento artesanal llegan a Ciudad Naucalpan con la Expo Corazón Artesanal Naucalpan 2026. ❤️🧶🎨✨

🗓️ 11, 12 y 13 de junio de 2026
⏰ De 11:00 a 17:00 horas
📍 Basílica de Nuestra Señora de los Remedios, Naucalpan.

#AquiGobiernaLaEsperanza #Naucalpan #ExpoCorazónArtesanal",2,292
https://www.facebook.com/reel/1505857637373054/,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan,guardiamunicipalciudadnaucalpan,Guardia Municipal Ciudad Naucalpan,2026-05-27 12:18:32,2026-05-27,"La Guardia Municipal de Ciudad Naucalpan invita a formar parte de la Segunda Generación de la Policía Municipal. 🚔👮‍♀️👮‍♂️

Súmate con vocación, compromiso y servicio por tu comunidad. 

#AquiGobiernaLaEsperanza #Naucalpan #GuardiaMunicipal",94,743
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02QGjspqST4UHZUruVJZ4K6AMz58iZsRBxsgnZeiopwGPntVo5a8KaVV3Tp5hmkAwMl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 12:02:38,2026-05-27,"El Gobierno de Ciudad Naucalpan te invita a la Caravana Impulsando el Empleo. 💼✨
👉Consulta los detalles en la imagen y participa.
#AquiGobiernaLaEsperanza #Naucalpan #Empleo",0,320
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0YByDRWe28NLXxWZ9GoFb3NzYjnJeRsFTqU1Bu5ukWnKHvULyKwnUA4BFZ95QC3Kjl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 11:47:08,2026-05-27,"Te compartimos el Comunicado No. 592 en su versión de Lectura Fácil:
👉 https://drive.google.com/file/d/16DVwxKsU3spJcWCPVAmO0aYjZFHc_LxB/view  
Está versión está elaborada con un lenguaje claro y sencillo para facilitar la comprensión de la información.
#AquiGobiernaLaEsperanza #Naucalpan #LecturaFacil",0,587
https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan/posts/pfbid02vC66bEBGrXBu3UT9BsZeFen7eKQT9YzKSkmDhNvjLk9KWz1DTLtC9FN62yrg1L1Nl,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan,guardiamunicipalciudadnaucalpan,Guardia Municipal Ciudad Naucalpan,2026-05-27 11:00:20,2026-05-27,,0,293
https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan/posts/pfbid02dKZnfKkcfM5DLkF6ZJWUC2Txv189Bh7T3NyTN88ZUQTfRsV5X2TMQtWaWZ2tGNyyl,https://www.facebook.com/GuardiaMunicipalCiudadNaucalpan,guardiamunicipalciudadnaucalpan,Guardia Municipal Ciudad Naucalpan,2026-05-27 11:00:05,2026-05-27,,0,294
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0BxWPBr1eo8RWBzCS58Vct5YQVtuCYS1JDeqxnpaPousnoWgYDVSJvsCVZm1nBnKdl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 10:59:42,2026-05-27,"La seguridad en el transporte público se fortalece en #Naucalpan. De enero a abril de 2026, el robo a transporte público disminuyó 38% en comparación con el mismo periodo de 2025.

#EdoMexSeguro #ElPoderDeServir",9,381
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02nbrzWGqkbdqBrUWHmpHkLw1P8Hrb6HHXHWYmguFUwGaoiR6TBDtrYth4wcJoD3EGl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 10:30:41,2026-05-27,"Registro Civil de Ciudad Naucalpan📄 ✒️

El Gobierno de Ciudad Naucalpan pone a disposición de la ciudadanía los servicios del Registro Civil, con atención cercana y orientación para ti y tu familia.

En las Oficialías del Registro Civil puedes realizar trámites como:

👉 Expedición de copias certificadas.
👉 CURP certificada y correcciones.
👉 Registro de nacimiento (oportuno y extemporáneo).
👉 Matrimonios.
👉 Reconocimiento de hijas e hijos.
👉 Registro de divorcio judicial.
👉 Aclaración y complementación de actas.

📍 Naucalpan cuenta con diversas Oficialías ubicadas en Cabecera Municipal, Satélite, El Molinito, Loma Linda y San Mateo Nopala, con horarios de atención de lunes a viernes, de 9:00 a 15:00 horas.

ℹ️👉 Consulta en las imágenes la ubicación exacta, direcciones y teléfonos de cada Oficialía.

Seguimos trabajando para acercar servicios esenciales con atención digna, clara y accesible para todas y todos.

#AquiGobiernaLaEsperanza #Naucalpan #RegistroCivil",0,255
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0hG9JLjK5AyGCrVNwNVKrhjKeWpuQXqWNiNcVm2Azd5ew8qyLbe34YrgJYQfDMydml,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 10:01:46,2026-05-27,"Conoce los Módulos Hospitalarios y sus servicios de Ciudad Naucalpan🏥🩺

El Gobierno de Ciudad Naucalpan informa a las familias naucalpenses sobre la operación de los Módulos Hospitalarios, donde se realizan registros oportunos de nacimiento de bebés nacidos en hospitales, facilitando este trámite desde el primer momento.
 
Actualmente, este servicio se brinda en los siguientes puntos:
 
📍 Módulo Hospitalario 06
Hospital General Dr. Maximiliano Ruiz Castañeda
📍 Calle Vagones 53–65, Industrial Tlatilco, C.P. 53529
 
📍 Módulo Hospitalario 04
IMSS Hospital General de Zona 194
📍 Avenida Vía Gustavo Baz Sur 28, Col. San Bartolo, C.P. 53000
 
Desde el Gobierno de Ciudad Naucalpan seguimos trabajando para acercar servicios esenciales, garantizar el derecho a la identidad y brindar atención cercana a las familias naucalpense.
 
#AquiGobiernaLaEsperanza #Naucalpan #Salud #RegistroCivil",0,266
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0i23ffSMaDWZvPaaAuiaXpkftHEuA9u6LnSUdZkHnLn2hk8TbUQKni3tyQCBNkKCNl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 08:37:30,2026-05-27,"#Naucalpan || La coordinación entre los distintos órdenes de gobierno y las estrategias de seguridad permitieron reducir un 41% el delito de homicidio doloso en enero-abril de 2026, en comparación con el mismo periodo de 2025. 🚔📉

#EdoMexSeguro #ElPoderDeServir",290,818
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02ppqfbdBb13m6MKtn2bNypazQuTs5MLuqYCwimsotTN6ZEK5KPEuqj74u5bLPnazKl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-27 07:02:11,2026-05-27,"¿Sabías que? ⚽🌍

En 1962, Garrincha fue la gran figura del Mundial en Chile, liderando a Brasil con su talento y habilidad para conseguir el bicampeonato.

#AquiGobiernaLaEsperanza #HuellasDelMundial #Naucalpan",0,294
https://www.facebook.com/reel/1393316546154456/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 22:21:46,2026-05-26,"Inicio de la transformación de la Avenida Santa Cruz del Monte, una de las vialidades más importantes e históricas de la zona.🛣️

Con recursos propios, esta obra contempla trabajos de bacheo profundo, reciclado de material y aplicación de nueva carpeta asfáltica, además de la renivelación de pozos de visita, registros, alcantarillado, balizamiento y señalización, mejorando la movilidad y seguridad para automovilistas y usuarios del transporte público.✨

La transformación de esta avenida representa una respuesta a una demanda histórica de las y los vecinos de Santa Cruz del Monte, fortaleciendo la conectividad y dignificando una vialidad que por años permaneció en el abandono. 

#AquiGobiernaLaEsperanza #Naucalpan #SantaCruzDelMonte",7,683
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02uGuMAXd2jrnR4ZEtDyZ6KQMhcNGwvqRs7G7vfVaKC1QVoRYXfAYaVYMUrQMRq8WWl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 22:18:37,2026-05-26,"Inicio de la transformación de la Avenida Santa Cruz del Monte, una de las vialidades más importantes e históricas de la zona.🛣️

Con el compromiso de continuar transformando la infraestructura vial del municipio, el Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, dio inicio a la transformación de la Avenida Santa Cruz del Monte.

Con recursos propios, esta obra contempla trabajos de bacheo profundo, reciclado de material y aplicación de nueva carpeta asfáltica, además de la renivelación de pozos de visita, registros, alcantarillado, balizamiento y señalización, mejorando la movilidad y seguridad para automovilistas y usuarios del transporte público.✨

La transformación de esta avenida representa una respuesta a una demanda histórica de las y los vecinos de Santa Cruz del Monte, fortaleciendo la conectividad y dignificando una vialidad que por años permaneció en el abandono. 

#AquiGobiernaLaEsperanza #Naucalpan #SantaCruzDelMonte",9,653
https://www.facebook.com/reel/885616377877787/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 22:03:05,2026-05-26,"El Gobierno de Ciudad Naucalpan fortalece una comunicación más incluyente, clara y accesible para todas y todos. 🤝📄✨🌐

Implementamos la Lectura Fácil, una metodología que permite presentar la información pública de manera sencilla, clara y comprensible, facilitando que más personas puedan ejercer su derecho a estar informadas. 

Esta herramienta está dirigida especialmente a personas con discapacidad intelectual, personas mayores, quienes están aprendiendo español o tienen bajo nivel de lectura, promoviendo así una comunicación sin barreras. ♿

Con esta iniciativa, Ciudad Naucalpan se convierte en el único municipio en adaptar sus comunicados para garantizar que nadie se quede fuera del acceso a la información pública. 

👉Puedes consultar estos contenidos en nuestra página oficial y ser parte de una ciudad más incluyente y participativa. 

Seguimos construyendo un gobierno cercano, transparente y para todas y todos.

#AquiGobiernaLaEsperanza #Naucalpan #inclusion",0,476
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0252PrEQBK7CDUCwvopA7FZoGGZaoYzsFtQmBbnLherVWncYBwN56W3aNtfLjwmhp8l,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 22:02:46,2026-05-26,"Trasformación de la Avenida 16 de Septiembre, en la colonia Alce Blanco. 🛣️

Con el objetivo de fortalecer la movilidad y brindar mayor seguridad a las y los naucalpenses, el Gobierno de Ciudad Naucalpan, encabezado por el Presidente Municipal Isaac Montoya, dio inicio a la transformación de la Avenida 16 de Septiembre, en la colonia Alce Blanco. 🚧🤝

Esta vialidad, que conecta la Avenida Ingenieros Militares con la Avenida Dr. Gustavo Baz, es una de las más transitadas de la zona y representa una ruta clave para habitantes, trabajadores, automovilistas y usuarios del transporte público.

Los trabajos, a cargo de la Dirección de Obras Públicas, contemplan bacheo profundo, reciclado de material y la aplicación de nueva carpeta asfáltica, además de la renivelación de pozos de visita, registros, alcantarillado, balizamiento y señalización, con recursos propios del municipio.✨

Con estos trabajos, el Gobierno de Ciudad Naucalpan continúa dejando Huellas de la Transformación, mejorando la conectividad, reduciendo tiempos de traslado y dignificando el tránsito diario de miles de personas. 

#AquiGobiernaLaEsperanza #Naucalpan #AlceBlanco",30,715
https://www.facebook.com/reel/1542654510820446/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 21:52:44,2026-05-26,"Circulan en redes sociales videos que la oposición difunde con el objetivo de generar miedo entre la población, mediante supuestos actos de violencia. ❌

La verdad es que es mentira...

Desde el inicio de la actual administración, en 2025, el Gobierno de Ciudad Naucalpan logró romper con la tendencia que dejó la pasada administración✅

#AquiGobiernaLaEsperanza #Naucalpan #Seguridad",0,40
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0hV2jWeNUihSecFgeydyP2siD5L4FsHgf1SoBeSoFjFVLbXaZn5qzTvK7DVD2FFR4l,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 20:01:27,2026-05-26,"Aviso importante | Servicio Militar Nacional 📢

Si aún no has entregado tu cartilla del SMN para su trámite de liberación, el periodo de recepción se amplía hasta el 31 de julio de 2026. 📅

➡️Consulta la imagen para más información. 

#AquiGobiernaLaEsperanza #Naucalpan #SMN #ServicioMilitar #SEDENA",0,215
https://www.facebook.com/reel/2053331032733768/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 19:56:45,2026-05-26,"Reparación del Puente de Satélite, con el objetivo de fortalecer la seguridad y mejorar la movilidad de las y los naucalpenses. 🚧✨

Desde el Gobierno de Naucalpan continuamos trabajando en la recuperación y dignificación de la infraestructura urbana para beneficio de todas y todos.

#AquiGobiernaLaEsperanza #Naucalpan #Satélite",36,633
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02B9sdG5qix9qh96fu7pK1UTJ7Vioh5LKjUBDLJQfKWaUQZjTDUwPBz273V3QJLd3jl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 19:51:21,2026-05-26,"Seguimos fortaleciendo la seguridad y la infraestructura en nuestras comunidades.

Te invitamos al Módulo de Seguridad Pública Olímpica Radio, en la colonia Olímpica Radio 1ra Sección. 👮‍♂️✨

📍 Ampliación Olímpica Radio esquina Calle Hidalgo
🗓️ Miércoles 27 de mayo
🕦 11:30 hrs

#AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformación",0,267
https://www.facebook.com/reel/2928730010650356/,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-05-26 18:05:09,2026-05-26,"La llegada de la Universidad Nacional Rosario Castellanos (UNRC) a Ciudad Naucalpan es resultado de la convicción profunda de que la educación es el camino más sólido para transformar realidades.🏫✨

Gracias al trabajo coordinado con el Gobierno de México, encabezado por nuestra Presidenta, la Dra. Claudia Sheinbaum Pardo, y el Gobierno del Estado de México, encabezado por nuestra Gobernadora, Delfina Gómez Álvarez, hoy este proyecto abre oportunidades para más de 800 jóvenes naucalpenses, permitiéndoles continuar sus estudios sin alejarse de sus comunidades y construir un futuro con mayores posibilidades.

Desde Ciudad Naucalpan, seguiremos trabajando para garantizar que la educación sea un derecho accesible y una herramienta efectiva de transformación social.

#Naucalpan #Educacion #Juventud #UNRC",99,954
https://www.facebook.com/reel/2413980409110458/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 17:40:11,2026-05-26,"Impulsa tu negocio, fortalece tu emprendimiento y conoce nuevas oportunidades de crecimiento en la “Caravana de Impulso Económico y Empleo”. 📈🤝✨

🗓️ Viernes 29 de mayo
⏰ De 09:00 a 16:00 horas
📍 Quiosco Plaza Juárez.

#AquiGobiernaLaEsperanza #Naucalpan #EdoMex #Empleo",0,495
https://www.facebook.com/CiudadNaucalpan/posts/pfbid0a7Fj4o5GJBA4FihoNLuMAe4PVxWzZGcfn7sJjU5zGDRNYS4bwuBi14VjmhBQX99Rl,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 17:30:30,2026-05-26,"¡No tires basura en las calles!🚫

Cuando tiramos basura en la vía pública, tapamos coladeras y provocamos inundaciones que dañan hogares, calles y hasta la vida de seres sintientes. Tu basura, tu responsabilidad. ♻️

Juntas y juntos tendremos un Naucalpan más limpio.

#AquiGobiernaLaEsperanza #Naucalpan",0,539
https://www.facebook.com/CiudadNaucalpan/posts/pfbid02DXhNMrKJYxd2JN13fvJ1FYpWN5Y7KBVqjT2gNN6ehGdCyL9bo4Sf62freQGyfQM8l,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 17:15:58,2026-05-26,"Te invitamos a las Caravanas de Impulso Económico y Empleo, un espacio donde encontrarás programas, orientación y herramientas para fortalecer tu negocio o emprendimiento. 📈🛍️🌱

🗓️ Viernes 29 de mayo
⏰ De 9:00 a 16:00 horas
📍 Quiosco Plaza Juárez, Calle José María Morelos, Manzana 014, Col. Los Remedios, Naucalpan de Juárez, México.

👉 Consulta las imágenes para más información.

#AquiGobiernaLaEsperanza #Naucalpan #Empleo #DesarrolloEconómico",0,359
https://www.facebook.com/reel/1544208277305002/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 17:03:19,2026-05-26,"En Ciudad Naucalpan, 116 servidoras y servidores públicos fortalecieron sus capacidades para brindar una atención más empática y accesible. 🤝✨

Porque eliminar barreras también es transformar la forma en que escuchamos, comunicamos y servimos. 

Seguimos construyendo un municipio donde la accesibilidad sea la regla, no la excepción. 

#AquiGobiernaLaEsperanza #Naucalpan #Inclusion",1,522
https://www.facebook.com/reel/2519153295207944/,https://www.facebook.com/isaacmontoya24,isaacmontoya24,Isaac Montoya,2026-05-26 16:35:57,2026-05-26,"El programa federal “Salud Casa por Casa”, impulsado por el Gobierno de México encabezado por la Presidenta de México, Claudia Sheinbaum Pardo, acerca atención y acompañamiento médico directamente a quienes más lo necesitan.🏥

Desde el Gobierno de Ciudad Naucalpan seguimos trabajando de manera coordinada para construir una atención más cercana y accesible para todas y todos. ✨

#AquiGobiernaLaEsperanza #Naucalpan #SaludCasaPorCasa",30,856
https://www.facebook.com/reel/1977061549683144/,https://www.facebook.com/CiudadNaucalpan,ciudadnaucalpan,Ciudad Naucalpan / Gobierno Municipal 2025-2027.,2026-05-26 15:08:07,2026-05-26,"A través de las Huellas de la Transformación seguimos recuperando espacios públicos, fortaleciendo la seguridad y dignificando comunidades que durante muchos años fueron olvidadas. 🚧💡🌳

En la colonia San José de los Leones realizamos una intervención integral con la instalación de 95 luminarias y 6 postes, aplicación de 220 toneladas de mezcla asfáltica, rehabilitación del kiosco, áreas de juegos, espacios deportivos y trabajos de limpieza profunda para devolverle vida a esta comunidad. ✨

#AquiGobiernaLaEsperanza #Naucalpan #HuellasDeLaTransformacion #sanjosedelosleones",91,726
